last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa
Ross, Joe,605452,9,3.1,0.0,105.0,82.1,104.1,79.5,191,58,,2,22.2,0,0.0,0.0
Cordero, Franchy,614173,9,11.5,44.4,102.3,86.9,93.2,64.7,359,197,,3,33.3,0,0.0,0.0
Gausman, Kevin,592332,9,-23.6,11.1,90.0,74.5,79.7,73.8,152,21,,0,0.0,0,0.0,0.0
Gerber, Mike,595222,9,6.2,11.1,108.1,90.2,91.9,89.4,361,115,,4,44.4,1,11.1,3.8
Taylor, Tyrone,621438,9,-5.7,11.1,99.1,79.1,75.1,79.6,211,52,,1,11.1,0,0.0,0.0
Jackson, Alex,656577,8,28.4,25.0,87.9,78.5,77.6,79.9,281,192,,0,0.0,0,0.0,0.0
Bauer, Trevor,545333,8,-16.0,12.5,93.9,81.4,90.0,80.1,229,62,,0,0.0,0,0.0,0.0
McKay, Brendan,656713,8,-5.6,12.5,108.0,87.4,97.7,81.3,420,127,420,3,37.5,1,12.5,9.1
Anderson, Shaun,641312,8,8.0,12.5,108.9,73.9,90.2,66.2,368,120,,1,12.5,1,12.5,3.6
Green, Zach,608339,8,6.7,25.0,107.2,90.4,95.7,88.7,322,104,,2,25.0,0,0.0,0.0
Noll, Jake,669738,8,-2.8,25.0,92.0,78.0,85.8,75.2,315,142,,0,0.0,0,0.0,0.0
Heineman, Tyler,623168,8,14.5,62.5,97.5,74.6,91.4,59.7,386,184,386,2,25.0,0,0.0,0.0
Haase, Eric,606992,8,9.8,25.0,112.3,87.3,98.0,76.6,432,191,432,3,37.5,1,12.5,5.9
Taillon, Jameson,592791,8,-17.2,12.5,99.4,68.8,90.2,61.7,363,117,,1,12.5,0,0.0,0.0
Houser, Adrian,605288,8,-15.4,12.5,105.1,73.4,104.4,69.0,351,103,,3,37.5,0,0.0,0.0
Webb, Logan,657277,8,-4.4,25.0,100.2,74.4,98.4,63.7,290,135,,2,25.0,0,0.0,0.0
Torrens, Luis,620443,8,-4.0,50.0,102.5,86.7,94.7,78.8,337,147,,4,50.0,1,12.5,6.3
Keller, Mitch,656605,8,-23.3,0.0,91.2,75.2,,75.2,105,28,,0,0.0,0,0.0,0.0
Gale, Rocky,502570,8,16.1,37.5,92.9,85.6,88.4,84.1,306,149,,0,0.0,0,0.0,0.0
Grullon, Deivy,620453,7,22.6,42.9,109.0,92.6,93.7,87.6,339,219,,2,28.6,1,14.3,11.1
Hellickson, Jeremy,476451,7,-19.7,0.0,98.1,66.5,,66.5,68,28,,1,14.3,0,0.0,0.0
Bolt, Skye,621450,7,21.0,57.1,104.4,85.0,88.2,81.3,384,258,,1,14.3,1,14.3,9.1
May, Dustin,669160,7,-19.6,0.0,98.8,82.5,75.5,83.6,214,38,,2,28.6,0,0.0,0.0
Pivetta, Nick,601713,7,-14.2,0.0,101.8,73.0,,73.0,149,65,,1,14.3,0,0.0,0.0
Wood, Alex,622072,7,-17.6,28.6,97.1,63.0,91.4,51.7,286,196,,1,14.3,0,0.0,0.0
Urena, Jose,570632,7,-34.8,0.0,74.0,44.7,,44.7,10,7,,0,0.0,0,0.0,0.0
Melville, Tim,543532,7,-20.0,28.6,100.2,72.9,98.2,68.7,245,73,,2,28.6,0,0.0,0.0
Voth, Austin,608723,7,15.1,57.1,94.3,76.1,80.5,65.5,360,206,,0,0.0,0,0.0,0.0
Ponce de Leon, Daniel,594965,7,-26.4,14.3,97.9,59.5,,59.5,31,8,,1,14.3,0,0.0,0.0
Tulowitzki, Troy,453064,7,17.6,14.3,108.8,92.8,100.6,89.2,358,190,358,2,28.6,0,0.0,0.0
Pomeranz, Drew,519141,7,-13.6,0.0,90.6,64.1,,70.7,92,45,,0,0.0,0,0.0,0.0
Young, Alex,622065,7,-37.1,0.0,96.0,73.1,,73.1,69,14,,1,14.3,0,0.0,0.0
Burnes, Corbin,669203,6,-18.4,0.0,106.9,84.7,,84.7,144,54,,2,33.3,0,0.0,0.0
Tejada, Ruben,514913,6,12.8,16.7,88.7,80.4,83.8,76.9,305,144,,0,0.0,0,0.0,0.0
Anderson, Brett,474463,6,-9.6,33.3,97.3,79.1,90.9,73.3,219,80,,2,33.3,0,0.0,0.0
Zimmer, Bradley,605548,6,-6.9,33.3,98.2,77.0,98.2,72.8,347,99,,1,16.7,0,0.0,0.0
Colon, Christian,518568,6,-8.5,16.7,89.7,81.6,89.7,80.0,334,93,,0,0.0,0,0.0,0.0
Read, Raudy,600466,6,12.7,50.0,96.7,77.9,81.7,79.3,296,156,,1,16.7,0,0.0,0.0
Sosa, Edmundo,624641,6,-0.3,16.7,105.1,83.1,90.6,75.5,262,108,,3,50.0,0,0.0,0.0
Mills, Alec,621219,6,1.8,33.3,94.6,79.6,85.4,76.6,314,145,,0,0.0,0,0.0,0.0
Rodriguez, Eduardo,593958,6,-54.2,0.0,91.9,67.9,,67.9,2,2,,0,0.0,0,0.0,0.0
Bettis, Chad,518452,6,-35.5,0.0,88.7,57.9,,57.9,6,4,,0,0.0,0,0.0,0.0
Holland, Derek,502706,5,-6.2,0.0,83.5,55.4,83.5,48.3,264,108,,0,0.0,0,0.0,0.0
Dugger, Robert,667498,5,11.2,40.0,103.4,88.5,87.6,89.8,349,156,,2,40.0,0,0.0,0.0
Perdomo, Luis,606131,5,0.5,20.0,92.9,84.0,82.7,85.8,319,107,,0,0.0,0,0.0,0.0
Miley, Wade,489119,4,-9.0,0.0,93.8,76.1,75.8,76.2,227,80,,0,0.0,0,0.0,0.0
Bailey, Homer,456701,4,-11.8,50.0,94.6,75.0,92.5,57.5,238,102,,0,0.0,0,0.0,0.0
Irvin, Cole,608344,4,14.5,25.0,98.2,87.1,83.7,90.5,284,191,,1,25.0,0,0.0,0.0
Brach, Brad,542960,4,-4.4,50.0,95.3,76.9,85.6,68.2,278,183,,1,25.0,0,0.0,0.0
Keller, Brad,641745,4,-22.8,25.0,90.0,71.6,90.0,65.5,271,93,,0,0.0,0,0.0,0.0
Happ, J.A.,457918,4,-29.7,0.0,99.7,66.2,,66.2,6,6,,1,25.0,0,0.0,0.0
Robinson, Drew,592685,4,45.8,25.0,89.0,75.3,89.0,,201,159,,0,0.0,0,0.0,0.0
Minor, Mike,501985,4,-12.8,25.0,94.6,75.8,92.1,70.4,298,113,,0,0.0,0,0.0,0.0
Castillo, Wilkin,446868,4,39.1,50.0,97.5,88.4,88.4,,325,279,,1,25.0,0,0.0,0.0
Allen, Logan,663531,4,-15.6,0.0,96.0,82.2,,82.2,147,44,,1,25.0,0,0.0,0.0
Baron, Steven,571467,4,-1.5,50.0,107.9,95.6,88.5,102.7,330,143,,2,50.0,0,0.0,0.0
Nottingham, Jacob,641924,4,29.6,0.0,98.7,93.6,93.6,,362,274,362,2,50.0,0,0.0,0.0
Parker, Jarrett,592620,4,25.2,25.0,103.7,93.0,100.5,85.5,323,201,,2,50.0,0,0.0,0.0
Porcello, Rick,519144,4,-11.7,0.0,90.2,74.9,90.2,69.9,315,110,,0,0.0,0,0.0,0.0
McRae, Alex,656725,4,-15.8,25.0,99.3,80.5,99.3,74.3,202,105,,1,33.3,0,0.0,0.0
Anderson, Tyler,542881,4,16.9,50.0,80.0,54.9,70.8,34.4,229,130,,0,0.0,0,0.0,0.0
Erlin, Robbie,572362,4,-7.7,0.0,84.3,77.9,,77.2,12,6,,0,0.0,0,0.0,0.0
Gagnon, Drew,543193,4,-3.6,50.0,100.0,81.4,94.6,68.1,338,192,,2,50.0,0,0.0,0.0
Avelino, Abiatal,623214,4,-16.8,25.0,102.2,83.8,79.2,85.3,189,52,,1,25.0,0,0.0,0.0
Suzuki, Ichiro,400085,4,23.5,0.0,84.0,79.5,,84.0,,,,0,,0,0.0,0.0
Toussaint, Touki,657053,3,9.8,33.3,101.1,73.7,89.8,41.4,385,200,,1,33.3,1,33.3,10.0
Stewart, Brock,592779,3,48.1,33.3,99.0,83.7,93.9,,286,175,,1,33.3,0,0.0,0.0
Odorizzi, Jake,543606,3,2.1,66.7,86.1,68.5,82.3,41.0,292,281,,0,0.0,0,0.0,0.0
Ciuffo, Nick,624419,3,26.8,66.7,99.6,69.5,88.0,32.4,216,139,,1,33.3,0,0.0,0.0
Alzolay, Adbert,640470,3,-8.8,0.0,87.1,84.0,,84.0,37,28,,0,0.0,0,0.0,0.0
Montgomery, Mike,543557,3,36.2,66.7,87.8,84.2,86.3,,304,258,,0,0.0,0,0.0,0.0
Norris, Daniel,596057,3,1.9,33.3,90.3,87.0,83.3,88.8,278,147,,0,0.0,0,0.0,0.0
Tomlin, Josh,458708,3,35.1,33.3,84.9,80.7,80.7,,297,240,,0,0.0,0,0.0,0.0
McGowin, Kyle,641851,3,11.0,0.0,102.3,95.8,96.8,93.8,333,154,,1,33.3,0,0.0,0.0
Brooks, Aaron,605156,3,-21.1,0.0,88.3,70.7,,70.7,30,30,,0,0.0,0,0.0,0.0
Pineda, Michael,501381,3,-13.3,0.0,86.0,81.7,86.0,79.6,127,48,,0,0.0,0,0.0,0.0
Andriese, Matt,542882,3,-32.8,0.0,84.5,79.5,,79.5,40,15,,0,0.0,0,0.0,0.0
Thornton, Trent,663423,3,4.0,33.3,101.4,88.5,65.2,100.2,197,96,,2,66.7,0,0.0,0.0
Hess, David,605276,3,10.6,0.0,102.5,74.5,,71.8,63,63,,1,33.3,0,0.0,0.0
Paxton, James,572020,3,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Guerra, Javy,457915,3,-23.4,0.0,70.8,50.2,70.8,39.9,221,111,,0,0.0,0,0.0,0.0
Sims, Lucas,608371,3,5.5,0.0,96.9,92.3,89.3,93.8,259,91,,1,33.3,0,0.0,0.0
Zavala, Seby,664874,3,21.9,33.3,86.1,78.7,85.0,86.1,180,129,,0,0.0,0,0.0,0.0
Wilson, Bryse,669060,3,-7.9,33.3,99.3,89.9,87.5,91.1,191,101,,1,33.3,0,0.0,0.0
Suarez, Ranger,624133,3,-22.2,0.0,92.1,68.3,,68.3,15,10,,0,0.0,0,0.0,0.0
Lowrie, Jed,476704,3,23.5,33.3,89.6,79.8,75.0,89.6,199,122,,0,0.0,0,0.0,0.0
Cashner, Andrew,488768,3,-36.9,0.0,83.4,71.6,,71.6,13,6,,0,0.0,0,0.0,0.0
Bassitt, Chris,605135,3,-12.8,33.3,82.9,68.3,81.0,62.0,286,286,,0,0.0,0,0.0,0.0
Menez, Conner,669214,3,-3.0,0.0,84.3,83.4,84.3,82.9,289,289,,0,0.0,0,0.0,0.0
Duplantier, Jon,641541,3,-27.1,0.0,100.1,78.8,,78.8,15,9,,2,66.7,0,0.0,0.0
McFarland, T.J.,519008,2,-55.3,0.0,41.0,40.3,,40.3,1,1,,0,0.0,0,0.0,0.0
Tomas, Yasmany,630111,2,-10.7,0.0,104.2,98.8,,98.8,29,19,,1,50.0,0,0.0,0.0
Sparkman, Glenn,642098,2,-8.5,0.0,101.2,93.0,,93.0,21,15,,1,50.0,0,0.0,0.0
Richards, Garrett,572070,2,-29.8,0.0,82.9,62.0,,62.0,,,,0,0.0,0,0.0,0.0
Jackson, Drew,623515,2,-30.7,0.0,82.9,75.4,,75.4,3,3,,0,0.0,0,0.0,0.0
Tinoco, Jesus,622786,2,-38.3,0.0,106.0,81.0,,81.0,7,4,,1,50.0,0,0.0,0.0
Flexen, Chris,623167,2,-3.5,50.0,93.0,81.3,69.6,93.0,181,93,,0,0.0,0,0.0,0.0
Lockett, Walker,621141,2,28.0,50.0,101.1,95.1,95.1,,343,274,,1,50.0,0,0.0,0.0
Stratton, Chris,608717,2,-22.2,0.0,87.9,87.2,,87.2,6,6,,0,0.0,0,0.0,0.0
Markel, Parker,571917,2,-44.8,0.0,83.8,77.0,,77.0,2,2,,0,0.0,0,0.0,0.0
Vazquez, Felipe,553878,2,-25.4,0.0,97.0,84.9,,84.9,11,7,,1,50.0,0,0.0,0.0
Kingham, Nick,592468,2,-11.2,0.0,84.4,72.6,,72.6,27,17,,0,0.0,0,0.0,0.0
Soto, Gregory,642397,2,13.5,50.0,105.5,92.4,79.4,105.5,224,191,,1,50.0,0,0.0,0.0
Barrera, Tres,668663,2,24.5,50.0,77.4,67.8,67.8,,273,183,,0,0.0,0,0.0,0.0
Gallegos, Giovanny,606149,2,-6.0,50.0,41.0,35.8,30.7,41.0,57,57,,0,0.0,0,0.0,0.0
Bieber, Shane,669456,2,-29.6,0.0,91.4,84.6,,84.6,15,9,,0,0.0,0,0.0,0.0
Gibson, Kyle,502043,2,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Smith, Will,519293,2,4.5,50.0,95.1,65.2,95.1,35.3,205,113,,1,50.0,0,0.0,0.0
Santana, Dennis,642701,2,6.8,0.0,94.3,90.3,94.3,86.4,156,127,,0,0.0,0,0.0,0.0
Suarez, Andrew,605498,2,-4.3,50.0,68.9,55.1,,55.1,105,56,,0,0.0,0,0.0,0.0
Wilkerson, Aaron,658792,2,-4.5,50.0,97.0,87.9,97.0,78.9,386,195,386,1,50.0,0,0.0,0.0
Eshelman, Tom,664045,2,76.9,0.0,84.5,82.9,,,136,120,,0,0.0,0,0.0,0.0
Sanchez, Aaron,592717,2,-6.6,50.0,92.2,86.0,92.2,79.9,295,149,,0,0.0,0,0.0,0.0
Cahill, Trevor,502239,2,26.7,50.0,93.8,92.2,92.2,,307,301,,0,0.0,0,0.0,0.0
Allard, Kolby,663465,2,53.9,50.0,90.6,77.1,90.6,,358,214,,0,0.0,0,0.0,0.0
Maton, Phil,664208,2,2.9,0.0,82.5,74.8,67.1,82.5,215,109,,0,0.0,0,0.0,0.0
Duffy, Danny,518633,2,-45.9,0.0,99.4,76.9,,76.9,10,5,,1,50.0,0,0.0,0.0
Oswalt, Corey,621261,2,-4.0,50.0,89.0,65.0,89.0,41.0,341,341,,0,0.0,0,0.0,0.0
Means, John,607644,2,-36.6,0.0,80.7,60.9,,60.9,2,2,,0,0.0,0,0.0,0.0
Sadler, Casey,594987,2,10.8,50.0,90.2,89.9,90.2,89.6,305,167,,0,0.0,0,0.0,0.0
Reed, Michael,605439,2,48.4,0.0,100.6,73.7,100.6,,300,207,,1,50.0,0,0.0,0.0
Ramirez, Yefry,606162,2,26.8,0.0,99.9,98.6,99.9,97.3,247,140,,2,100.0,0,0.0,0.0
Marvel, James,621086,2,6.3,50.0,88.0,72.8,88.0,57.6,275,146,,0,0.0,0,0.0,0.0
Wright, Kyle,657140,2,-38.6,0.0,84.1,62.5,,62.5,3,3,,0,0.0,0,0.0,0.0
Cuevas, Noel,571595,2,-35.1,0.0,79.1,74.7,,74.7,2,2,,0,0.0,0,0.0,0.0
Almonte, Yency,622075,2,29.8,50.0,99.6,97.4,97.4,,364,324,,2,100.0,0,0.0,0.0
Cole, Gerrit,543037,2,-39.7,0.0,85.0,63.0,,63.0,3,3,,0,0.0,0,0.0,0.0
Ferguson, Caleb,657571,2,-39.6,0.0,88.5,80.4,,80.4,8,5,,0,0.0,0,0.0,0.0
Font, Wilmer,521655,2,-18.4,0.0,85.7,63.4,,63.4,65,65,,0,0.0,0,0.0,0.0
Cishek, Steve,518553,2,9.6,0.0,82.9,69.8,,82.9,164,164,,0,0.0,0,0.0,0.0
Davis, Johnny,643275,2,27.4,50.0,92.7,90.7,90.7,,316,267,,0,0.0,0,0.0,0.0
Gonzales, Marco,594835,2,-12.3,50.0,93.2,67.1,93.2,41.0,187,187,,0,0.0,0,0.0,0.0
Avila, Pedro,658648,2,-48.6,0.0,69.1,55.1,,55.1,1,1,,0,0.0,0,0.0,0.0
Pena, Felix,570240,2,-24.4,0.0,88.0,87.1,,87.1,12,8,,0,0.0,0,0.0,0.0
Adduci, Jim,451192,2,-32.5,0.0,81.9,79.3,,79.3,23,12,,0,0.0,0,0.0,0.0
Marrero, Deven,571918,2,4.9,50.0,95.7,92.7,95.7,89.7,154,98,,1,50.0,0,0.0,0.0
Noesi, Hector,456051,2,-21.7,0.0,90.8,65.9,,65.9,23,23,,0,0.0,0,0.0,0.0
Mazza, Chris,607391,2,31.7,0.0,82.1,81.1,,82.1,21,21,,0,0.0,0,0.0,0.0
Lopez, Jorge,605347,2,-5.9,50.0,61.3,51.1,,41.0,183,183,,0,0.0,0,0.0,0.0
DuRapau, Montana,657566,2,-20.6,0.0,93.9,87.2,,87.2,14,8,,0,0.0,0,0.0,0.0
Junis, Jakob,596001,2,-16.5,0.0,82.9,77.5,,77.5,31,17,,0,0.0,0,0.0,0.0
Fulmer, Carson,608334,1,-2.3,0.0,102.8,102.8,,102.8,36,36,,1,100.0,0,0.0,0.0
Haggerty, Sam,664059,1,60.6,0.0,70.3,70.3,,,162,162,,0,0.0,0,0.0,0.0
Newcomb, Sean,656794,1,30.3,100.0,82.8,82.8,82.8,,278,278,,0,0.0,0,0.0,0.0
Kuhnel, Joel,669270,1,-13.6,0.0,74.8,74.8,,74.8,10,10,,0,0.0,0,0.0,0.0
Suter, Brent,608718,1,-7.7,0.0,82.2,82.2,,82.2,17,17,,0,0.0,0,0.0,0.0
Garcia, Yimi,554340,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Holmes, Clay,605280,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Cueto, Johnny,456501,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Ryan, Kyle,594986,1,18.2,100.0,91.1,91.1,91.1,,,,,0,,0,0.0,0.0
Skaggs, Tyler,572140,1,-36.3,0.0,95.6,95.6,,95.6,4,4,,1,100.0,0,0.0,0.0
Covey, Dylan,592229,1,-32.9,0.0,85.1,85.1,,85.1,5,5,,0,0.0,0,0.0,0.0
Chavez, Jesse,445926,1,13.8,100.0,80.1,80.1,80.1,,204,204,,0,0.0,0,0.0,0.0
Drake, Oliver,543118,1,-1.1,0.0,96.2,96.2,,96.2,36,36,,1,100.0,0,0.0,0.0
Swanson, Erik,657024,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Eovaldi, Nathan,543135,1,-2.0,0.0,29.8,29.8,,29.8,17,17,,0,0.0,0,0.0,0.0
Liriano, Francisco,434538,1,-55.0,0.0,63.4,63.4,,63.4,2,2,,0,0.0,0,0.0,0.0
Nicasio, Juan,504379,1,-13.4,0.0,105.5,105.5,,105.5,7,7,,1,100.0,0,0.0,0.0
Nova, Ivan,467100,1,20.5,100.0,63.9,63.9,63.9,,184,184,,0,0.0,0,0.0,0.0
Boyd, Matthew,571510,1,3.5,0.0,96.0,96.0,,96.0,79,79,,1,100.0,0,0.0,0.0
Kikuchi, Yusei,579328,1,-44.3,0.0,37.0,37.0,,37.0,3,3,,0,0.0,0,0.0,0.0
Escobar, Luis,650813,1,-16.1,0.0,97.5,97.5,,97.5,9,9,,1,100.0,0,0.0,0.0
Osich, Josh,592612,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Carpenter, Ryan,543001,1,-26.0,0.0,81.0,81.0,,81.0,5,5,,0,0.0,0,0.0,0.0
Davis, Rookie,606959,1,-49.4,0.0,83.8,83.8,,83.8,2,2,,0,0.0,0,0.0,0.0
Guerra, Junior,448855,1,6.1,0.0,75.0,75.0,,75.0,94,94,,0,0.0,0,0.0,0.0
Barria, Jaime,642545,1,-32.8,0.0,77.0,77.0,,77.0,5,5,,0,0.0,0,0.0,0.0
Beeks, Jalen,656222,1,-32.3,0.0,93.9,93.9,,93.9,3,3,,0,0.0,0,0.0,0.0
Helsley, Ryan,664854,1,-34.2,0.0,90.1,90.1,,90.1,3,3,,0,0.0,0,0.0,0.0
Gant, John,607231,1,32.7,0.0,90.3,90.3,90.3,,313,313,,0,0.0,0,0.0,0.0
Giolito, Lucas,608337,1,16.0,100.0,89.2,89.2,89.2,,255,255,,0,0.0,0,0.0,0.0
Hernandez, Felix,433587,1,-17.5,0.0,95.9,95.9,,95.9,7,7,,1,100.0,0,0.0,0.0
Kelly, Joe,523260,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Turnbull, Spencer,605513,1,69.0,0.0,80.0,80.0,,,,,,0,0.0,0,0.0,0.0
LeBlanc, Wade,453281,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Walker, Jeremy,668683,1,-12.0,0.0,71.3,71.3,,71.3,10,10,,0,0.0,0,0.0,0.0
Hammer, JD,670456,1,3.7,0.0,51.4,51.4,,51.4,48,48,,0,0.0,0,0.0,0.0
Sampson, Adrian,592716,1,-71.8,0.0,50.4,50.4,,50.4,1,1,,0,0.0,0,0.0,0.0
Urquidy, Jose,664353,1,-61.4,0.0,75.1,75.1,,75.1,2,2,,0,0.0,0,0.0,0.0
Sabathia, CC,282332,1,16.6,100.0,96.8,96.8,96.8,,297,297,,1,100.0,0,0.0,0.0
Wieck, Brad,623364,1,-34.6,0.0,69.2,69.2,,69.2,3,3,,0,0.0,0,0.0,0.0
Hader, Josh,623352,1,-39.9,0.0,71.4,71.4,,71.4,2,2,,0,0.0,0,0.0,0.0
Clevinger, Mike,605182,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Floro, Dylan,571670,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Chen, Wei-Yin,612672,1,31.7,100.0,52.2,52.2,52.2,,139,139,,0,0.0,0,0.0,0.0
Brebbia, John,605154,1,22.6,100.0,70.5,70.5,70.5,,223,223,,0,0.0,0,0.0,0.0
Doolittle, Sean,448281,1,-31.7,0.0,83.6,83.6,,83.6,3,3,,0,0.0,0,0.0,0.0
Wisler, Matt,605538,1,-15.5,0.0,100.7,100.7,,100.7,7,7,,1,100.0,0,0.0,0.0
Cozens, Dylan,622226,1,-7.5,0.0,73.9,73.9,,73.9,12,12,,0,0.0,0,0.0,0.0
Conley, Adam,543045,1,30.2,100.0,77.2,77.2,77.2,,284,284,,0,0.0,0,0.0,0.0
Bolanos, Ronald,671790,1,2.5,0.0,90.6,90.6,,90.6,67,67,,0,0.0,0,0.0,0.0
Canning, Griffin,656288,1,0.2,0.0,62.8,62.8,,62.8,37,37,,0,0.0,0,0.0,0.0
Sewald, Paul,623149,1,13.5,100.0,66.2,66.2,,66.2,109,109,,0,0.0,0,0.0,0.0
Milone, Tommy,543548,1,-8.7,0.0,88.1,88.1,,88.1,18,18,,0,0.0,0,0.0,0.0
Lyons, Tyler,544928,1,-21.9,0.0,72.0,72.0,,72.0,5,5,,0,0.0,0,0.0,0.0
Detwiler, Ross,446321,1,-13.7,0.0,98.0,98.0,,98.0,13,13,,1,100.0,0,0.0,0.0
Petit, Yusmeiro,433589,1,1.7,0.0,82.8,82.8,,82.8,57,57,,0,0.0,0,0.0,0.0
Plesac, Zach,668676,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Iglesias, Raisel,628452,1,-30.9,0.0,91.5,91.5,,91.5,3,3,,0,0.0,0,0.0,0.0
Norwood, James,656803,1,8.1,100.0,80.4,80.4,,80.4,129,129,,0,0.0,0,0.0,0.0
Koch, Matt,571863,1,28.3,100.0,86.0,86.0,86.0,,332,332,,0,0.0,0,0.0,0.0
Glasnow, Tyler,607192,1,-23.9,0.0,35.2,35.2,,35.2,4,4,,0,0.0,0,0.0,0.0
Elias, Roenis,606273,1,-37.8,0.0,73.9,73.9,,73.9,4,4,,0,0.0,0,0.0,0.0
Bowman, Matt,621199,1,-3.1,0.0,102.1,102.1,,102.1,34,34,,1,100.0,0,0.0,0.0
Jackson, Edwin,429719,1,3.9,0.0,104.3,104.3,,104.3,134,134,,1,100.0,0,0.0,0.0
Price, David,456034,1,-9.7,0.0,89.1,89.1,,89.1,9,9,,0,0.0,0,0.0,0.0
Lopez, Reynaldo,625643,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Alaniz, R.J.,595798,1,14.4,100.0,83.7,83.7,83.7,,184,184,,0,0.0,0,0.0,0.0
German, Domingo,593334,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Hart, Donnie,643354,1,-39.4,0.0,81.1,81.1,,81.1,3,3,,0,0.0,0,0.0,0.0
Perez, Martin,527048,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Rosario, Randy,600968,1,-27.3,0.0,92.6,92.6,,92.6,5,5,,0,0.0,0,0.0,0.0
Montas, Frankie,593423,1,-11.1,0.0,87.0,87.0,,87.0,12,12,,0,0.0,0,0.0,0.0
Tanaka, Masahiro,547888,1,-51.2,0.0,85.5,85.5,,85.5,2,2,,0,0.0,0,0.0,0.0
Civale, Aaron,650644,1,-63.2,0.0,76.3,76.3,,76.3,1,1,,0,0.0,0,0.0,0.0
Plutko, Adam,592644,1,-20.3,0.0,95.0,95.0,,95.0,8,8,,0,0.0,0,0.0,0.0
Hughes, Jared,453172,1,69.0,0.0,80.0,80.0,,,,,,0,0.0,0,0.0,0.0
Verlander, Justin,434378,1,-19.5,0.0,67.0,67.0,,67.0,8,8,,0,0.0,0,0.0,0.0
Winkler, Dan,595465,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Carasiti, Matt,571539,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Cordero, Jimmy,622772,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Gott, Trevor,641627,1,18.3,100.0,90.0,90.0,90.0,,271,271,,0,0.0,0,0.0,0.0
Suarez, Jose,660761,1,-46.8,0.0,83.1,83.1,,83.1,2,2,,0,0.0,0,0.0,0.0
Lugo, Seth,607625,1,14.7,100.0,75.0,75.0,75.0,,193,193,,0,0.0,0,0.0,0.0
Romano, Sal,607219,1,-53.8,0.0,62.5,62.5,,62.5,1,1,,0,0.0,0,0.0,0.0
